"id","host_since","host_location","host_response_time","host_response_rate","host_neighborhood","host_has_profile_pic","host_identity_verified","street","neighborhood","city","suburb","state","zipcode","smart_location","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","reviews_per_month","properties.ABB_NAME"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8722574,"10/4/2015","Wantirna South, Victoria, Australia","within an hour","80%","","t","f","Wantirna South, VIC, Australia","","Knox","Wantirna South","VIC","3152","Wantirna South, Australia",-37.87115493,145.2353732,"t","Hotel","Private room",4,1,1,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Crib,""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",150,690,2690,NA,NA,1,1,1125,2,90,0.22,"Knox"
8722618,"10/5/2015","Victoria, Australia","within an hour","100%","Coburg","t","t","Coburg, VIC, Australia","Coburg","Moreland","Coburg","VIC","3058","Coburg, Australia",-37.74947444,144.9597307,"t","Bungalow","Entire home/apt",2,1,1,1,"Real Bed","{Internet,Wifi,""Wheelchair accessible"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,""Lock on bedroom door""}",80,460,1600,NA,NA,2,2,50,122,93,3.24,"Moreland"
8722950,"8/29/2015","Melbourne, Victoria, Australia","within an hour","100%","","t","f","Point Cook, VIC, Australia","","Wyndham","Point Cook","VIC","3030","Point Cook, Australia",-37.89085501,144.7748959,"t","House","Entire home/apt",6,2.5,3,3,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Gym,""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""High chair"",""Children’s books and toys"",Crib,""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",140,1195,3950,250,99,1,3,1125,24,97,2.29,"Wyndham"
8723418,"10/5/2015","Melbourne, Victoria, Australia","within an hour","100%","","t","t","Burwood, VIC, Australia","","Whitehorse","Burwood","VIC","3125","Burwood, Australia",-37.85330183,145.1284621,"t","House","Private room",1,0.5,1,1,"Real Bed","{Internet,Wifi,Kitchen,""Free parking on premises"",""Hot tub"",Heating,Washer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials}",37,250,NA,300,30,1,2,1125,6,83,0.21,"Whitehorse"
8724214,"7/22/2014","Victoria, Australia","within an hour","100%","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81644,144.952246,"f","Hostel","Private room",2,2,1,1,"Real Bed","{TV,Internet,Wifi,Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water""}",55,300,1250,200,39,1,4,1125,35,85,0.94,"Melbourne"
8724708,"7/22/2014","Victoria, Australia","within an hour","100%","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81440087,144.9540847,"t","Hostel","Private room",2,2,1,1,"Real Bed","{TV,Internet,Wifi,Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water""}",55,300,1250,200,39,1,4,1124,29,85,0.76,"Melbourne"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8726496,"10/5/2015","London, England, United Kingdom","within a day","100%","Albert Park","t","f","Albert Park, VIC, Australia","Albert Park","Port Phillip","Albert Park","VIC","3206","Albert Park, Australia",-37.84716109,144.9522769,"t","House","Entire home/apt",4,1,2,2,"Real Bed","{TV,Wifi,Kitchen,""Pets allowed"",""Family/kid friendly"",Washer,""Smoke detector""}",202,1350,NA,250,80,1,2,1125,14,99,0.37,"Port Phillip"
8729968,"8/28/2014","Melbourne, Victoria, Australia","within an hour","100%","Carlton","t","t","Carlton, VIC, Australia","Carlton","Melbourne","Carlton","VIC","3053","Carlton, Australia",-37.80104511,144.9660001,"t","Apartment","Entire home/apt",6,1,3,4,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private living room"",Bathtub,Crib,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Paid parking on premises""}",136,880,3551,0,70,2,3,1125,105,97,2.84,"Melbourne"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8740216,"9/20/2015","Melbourne, Victoria, Australia","N/A","N/A","","t","t","Saint Kilda, VIC, Australia","St Kilda","Port Phillip","Saint Kilda","Victoria","3182","Saint Kilda, Australia",-37.8554689,144.9823311,"f","Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Gym,Breakfast,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Window guards"",""Room-darkening shades"",""Host greets you""}",129,770,2900,350,50,2,4,1125,40,95,1.08,"Port Phillip"
8741880,"10/5/2015","Melbourne, Victoria, Australia","N/A","N/A","Toorak","t","f","Toorak, VIC, Australia","Toorak","Stonnington","Toorak","VIC","3142","Toorak, Australia",-37.84095576,145.0127149,"t","Apartment","Entire home/apt",4,2,2,2,"Real Bed","{TV,""Cable TV"",""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,Essentials,Shampoo}",500,3500,NA,NA,180,1,5,1125,0,NA,NA,"Stonnington"
8744484,"10/6/2015","Eltham, Victoria, Australia","within an hour","100%","","t","t","Healesville, VIC, Australia","","Yarra Ranges","Healesville","VIC","3777","Healesville, Australia",-37.65139438,145.526045,"t","House","Entire home/apt",9,2,4,5,"Real Bed","{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Baby bath"",""High chair"",""Children’s books and toys"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard""}",390,1898,6699,200,80,8,2,1125,112,98,2.97,"Yarra Ranges"
8744498,"11/18/2014","Melbourne, Victoria, Australia","within an hour","98%","Southbank","t","f","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.82594093,144.9611344,"t","Apartment","Entire home/apt",5,2,2,3,"Real Bed","{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",161,1300,4900,500,80,4,2,1125,48,92,1.26,"Melbourne"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8760128,"5/25/2015","Saint Kilda, Victoria, Australia","within an hour","100%","St Kilda","t","t","Saint Kilda, VIC, Australia","St Kilda","Port Phillip","Saint Kilda","VIC","3182","Saint Kilda, Australia",-37.86476213,144.9815442,"t","Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""High chair"",""Babysitter recommendations"",""Pack ’n Play/travel crib"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Long term stays allowed"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height bed"",""Step-free access"",""Accessible-height toilet"",""Host greets you""}",105,649,2299,500,80,2,3,175,72,97,1.89,"Port Phillip"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8766953,"10/7/2015","Melbourne, Victoria, Australia","N/A","N/A","St Kilda","t","f","Saint Kilda, VIC, Australia","St Kilda","Port Phillip","Saint Kilda","VIC","3182","Saint Kilda, Australia",-37.86775374,144.980889,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""Hot water"",Other}",89,750,NA,NA,NA,1,5,1125,4,85,0.1,"Port Phillip"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8768358,"3/24/2015","Melbourne, Victoria, Australia","N/A","N/A","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81162044,144.957092,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{Internet,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,Washer,""Smoke detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo}",100,550,NA,NA,10,1,1,1125,4,90,0.1,"Melbourne"
8770040,"3/30/2015","Victoria, Australia","N/A","N/A","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.82137658,144.9553688,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,Wifi,Pool,Kitchen,""Smoking allowed"",Gym,Elevator,""Hot tub"",""Buzzer/wireless intercom"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",125,880,3200,200,45,1,14,1125,5,96,0.18,"Melbourne"
8780370,"7/31/2015","Southbank, Victoria, Australia","N/A","N/A","Southbank","t","f","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.8242962,144.9625995,"f","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Step-free access"",""Well-lit path to entrance"",""Step-free access""}",156,1099,3347,500,45,1,3,35,4,80,0.11,"Melbourne"
8781270,"7/31/2015","Southbank, Victoria, Australia","N/A","N/A","Southbank","t","f","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.82594755,144.9620557,"f","Apartment","Entire home/apt",4,2,2,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Babysitter recommendations"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Step-free access"",""Well-lit path to entrance""}",205,1435,3955,500,85,1,3,35,4,90,0.11,"Melbourne"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8781556,"7/31/2015","Southbank, Victoria, Australia","N/A","N/A","Southbank","t","f","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.82494681,144.9633858,"f","Apartment","Entire home/apt",4,2,2,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Step-free access"",""Well-lit path to entrance"",""Step-free access"",""Step-free access""}",205,1435,3955,500,85,1,3,35,3,60,0.08,"Melbourne"
8782620,"3/10/2015","Melbourne, Victoria, Australia","N/A","N/A","","t","t","Saint Kilda, VIC, Australia","St Kilda","Port Phillip","Saint Kilda","VIC","3182","Saint Kilda, Australia",-37.87017662,144.9837503,"f","Apartment","Private room",2,1,1,1,"Real Bed","{TV,Internet,Wifi,Kitchen,Breakfast,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Other}",60,400,1400,200,10,1,1,1125,72,99,1.89,"Port Phillip"
8784025,"7/31/2015","Southbank, Victoria, Australia","N/A","N/A","Southbank","t","f","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.82418977,144.9638928,"f","Apartment","Entire home/apt",4,2,2,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Step-free access"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",""Step-free access""}",205,1435,3956,500,85,1,3,35,4,90,0.11,"Melbourne"
8784115,"7/31/2015","Southbank, Victoria, Australia","N/A","N/A","Southbank","t","f","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.82591889,144.9639491,"f","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Step-free access"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",""Step-free access""}",156,1099,3347,500,45,1,3,35,2,100,0.06,"Melbourne"
8785264,"3/25/2015","Victoria, Australia","within an hour","100%","Southbank","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81349225,144.9645871,"f","Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Long term stays allowed""}",118,1148,NA,195,NA,2,2,90,210,93,5.5,"Melbourne"
8788289,"10/8/2015","China","N/A","N/A","Qingpu","t","f","Manningham, VIC, Australia","","Manningham","Manningham","VIC","3108","Manningham, Australia",-37.78537868,145.1365885,"t","House","Private room",2,1,1,1,"Real Bed","{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",""Hot water"",""Host greets you""}",75,300,NA,NA,NA,1,1,1125,6,96,0.16,"Manningham"
8789200,"7/22/2014","Victoria, Australia","within an hour","100%","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81568025,144.9555516,"t","Hostel","Private room",1,2,1,1,"Real Bed","{TV,Internet,Wifi,Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water""}",50,250,1000,200,39,1,4,1125,50,88,1.34,"Melbourne"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8799723,"10/8/2015","Melbourne, Victoria, Australia","within a few hours","100%","Carlton","t","t","Carlton, VIC, Australia","Carlton","Melbourne","Carlton","VIC","3053","Carlton, Australia",-37.80060103,144.9724775,"t","House","Entire home/apt",6,1.5,3,3,"Real Bed","{TV,Internet,Wifi,Kitchen,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Safety card"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron}",300,2000,5500,500,150,1,3,1125,34,99,0.95,"Melbourne"
